ts_code,trade_date,label
000055.SH,20210406,-1.0435624415190656
000055.SH,20210407,-0.2726259708521707
000055.SH,20210408,-1.7245658993862707
000055.SH,20210409,-3.2762710815386638
000055.SH,20210412,-3.1232721173237774
000055.SH,20210413,-2.955287388091476
000055.SH,20210414,-3.870804162407591
000055.SH,20210415,-1.7589213438957163
000055.SH,20210416,1.7125870527420533
000055.SH,20210419,0.3183853284220323
000055.SH,20210420,0.4183358239155043
000055.SH,20210421,-0.5850513561758061
000055.SH,20210422,0.12123308545313065
000055.SH,20210423,-1.3047912333369085
000055.SH,20210426,-1.2044843880292788
000055.SH,20210427,-1.3581207544752851
000055.SH,20210428,0.13085131210020756
000055.SH,20210429,-1.6326994603616818
000055.SH,20210430,-1.7280943173140582
000055.SH,20210506,-1.9371801947510412
000055.SH,20210507,-2.5109284442692044
000055.SH,20210510,-1.5085666236472548
000055.SH,20210511,0.9044760258077186
000055.SH,20210512,-0.9882726503075482
000055.SH,20210513,1.2464141688206565
000055.SH,20210514,0.8608130353403803
000055.SH,20210517,-0.15263025274358485
000055.SH,20210518,-1.227784749864853
000055.SH,20210519,-0.8537380661157546
000055.SH,20210520,-1.8774097001841468
000055.SH,20210521,-1.4304613151839645
000055.SH,20210524,2.4105483704284683
000055.SH,20210525,0.8335438018196312
000055.SH,20210526,-0.08424875826593649
000055.SH,20210527,0.08819007383439184
000055.SH,20210528,0.19765713403551466
000055.SH,20210531,-0.003711041882824558
000055.SH,20210601,-0.9566665456771092
000055.SH,20210602,-0.8836410014431209
000055.SH,20210603,-0.4793564690406428
000055.SH,20210604,-0.2861507421457952
000055.SH,20210607,-1.9060255475601533
000055.SH,20210608,-1.2364865098096116
000055.SH,20210609,-0.6963642588326552
000055.SH,20210610,-2.276602014043879
000055.SH,20210611,-3.168835195277405
000055.SH,20210615,-3.2414020930363288
000055.SH,20210616,-3.2890299917352777
000055.SH,20210617,-4.316809203813341
000055.SH,20210618,-3.493041814619233
000055.SH,20210621,-2.02433062269322
000055.SH,20210622,-1.7105859697684758
000055.SH,20210623,-1.1779185109219523
000055.SH,20210624,1.7228894374860575
000055.SH,20210625,-0.5829434749498417
000055.SH,20210628,-1.8713397206733555
000055.SH,20210629,-1.301097161747848
000055.SH,20210630,-0.7175692888214249
000055.SH,20210701,-3.1212566062944607
000055.SH,20210702,-1.603023979066128
000055.SH,20210705,-0.9254441886846684
000055.SH,20210706,-0.5109956177111101
000055.SH,20210707,-1.3672505903385541
000055.SH,20210708,-1.0367198568692275
000055.SH,20210709,-0.4721984687700826
000055.SH,20210712,0.4210474693896011
000055.SH,20210713,-1.1721621409133214
000055.SH,20210714,1.0015663261929453
000055.SH,20210715,-1.2848574597583884
000055.SH,20210716,-0.8770181564159717
000055.SH,20210719,-1.5151594695425157
000055.SH,20210720,-1.0840196926916985
000055.SH,20210721,-0.7145759401319668
000055.SH,20210722,-0.9239017613858196
000055.SH,20210723,-4.3170403078084085
000055.SH,20210726,-7.252278599508313
000055.SH,20210727,-7.4347232322493895
000055.SH,20210728,-6.586265603559599
000055.SH,20210729,-6.939287640826555
000055.SH,20210730,-0.6049609788536174
000055.SH,20210802,-0.6153148976589364
000055.SH,20210803,-0.6695135125191632
000055.SH,20210804,-1.4937841135183718
000055.SH,20210805,-1.7235516456651732
000055.SH,20210806,-0.1344600641460159
000055.SH,20210809,1.996577233329816
000055.SH,20210810,-0.6279308538840668
000055.SH,20210811,-1.095411903825539
000055.SH,20210812,-0.8838216730824048
000055.SH,20210813,-0.7420112709753881
000055.SH,20210816,-2.8882649398916365
000055.SH,20210817,-0.3869838977102795
000055.SH,20210818,-1.7290156890756259
000055.SH,20210819,-3.3727394987216397
000055.SH,20210820,-2.308332418497638
000055.SH,20210823,-0.17122686170408646
000055.SH,20210824,-0.2201400694547126
000055.SH,20210825,-1.55814200254062
000055.SH,20210826,-1.173836951276754
000055.SH,20210827,-1.335087545584014
000055.SH,20210830,0.3732917843347245
000055.SH,20210831,2.081769581255956
000055.SH,20210901,0.465561884516671
000055.SH,20210902,-0.5020722761755895
000055.SH,20210903,1.1091048123325349
000055.SH,20210906,1.9190430710664383
000055.SH,20210907,-0.7568356926618317
000055.SH,20210908,-0.7987114057510949
000055.SH,20210909,0.4457121301225199
000055.SH,20210910,0.8486652289177807
000055.SH,20210913,-2.2459284764352128
000055.SH,20210914,-3.6612552302104895
000055.SH,20210915,-4.45113346717866
000055.SH,20210916,-3.9572096879376537
000055.SH,20210917,-5.004724102033488
000055.SH,20210922,-2.2883042199902763
000055.SH,20210923,-1.5902499049772243
000055.SH,20210924,-1.2370279111149862
000055.SH,20210927,-0.8526599327934191
000055.SH,20210928,-1.299718180235081
000055.SH,20210929,-0.82913491623773
000055.SH,20210930,1.1268390166568392
000055.SH,20211008,0.9030725304345054
000055.SH,20211011,-1.2364960710944757
000055.SH,20211012,-0.00789628010749994
000055.SH,20211013,-0.15842197707832226
000055.SH,20211014,0.5498527954431832
000055.SH,20211015,-1.3539679101174182
000055.SH,20211018,-0.5613309867137183
000055.SH,20211019,-0.869479080972993
000055.SH,20211020,0.15130045445997115
000055.SH,20211021,0.454091218282889
000055.SH,20211022,0.3852083306700557
000055.SH,20211025,-0.3277685823375269
000055.SH,20211026,-2.1741601018512355
000055.SH,20211027,-3.285300869909718
000055.SH,20211028,-2.857681276214902
000055.SH,20211029,-3.5552233977450065
000055.SH,20211101,-4.4461507021621935
000055.SH,20211102,-3.0549654332183915
000055.SH,20211103,-1.6313260038104227
000055.SH,20211104,-1.6788172126732253
000055.SH,20211105,-0.41885531109454577
000055.SH,20211108,-0.3535824744063049
000055.SH,20211109,-1.2176861017490304
000055.SH,20211110,0.39736592139713023
000055.SH,20211111,-0.0949911622399945
000055.SH,20211112,-0.4652172326681841
000055.SH,20211115,-0.4860884739187149
000055.SH,20211116,-0.7145648646360957
000055.SH,20211117,-1.309298521517018
000055.SH,20211118,-0.10111712895453574
000055.SH,20211119,0.22526931432407465
000055.SH,20211122,0.4223591765429823
000055.SH,20211123,0.6482651341049966
000055.SH,20211124,-0.015939614196669828
000055.SH,20211125,-0.7485285050904753
000055.SH,20211126,-1.082244384766177
000055.SH,20211129,-1.8151961393937637
000055.SH,20211130,-1.5312651639929582
000055.SH,20211201,-0.7857384223561263
000055.SH,20211202,0.8881230336932604
000055.SH,20211203,0.13542543246664246
000055.SH,20211206,0.816750461083123
000055.SH,20211207,1.5610911837517083
000055.SH,20211208,1.276621449589799
000055.SH,20211209,-0.5792617307940328
000055.SH,20211210,0.3059031891597144
000055.SH,20211213,-0.6950045476691711
000055.SH,20211214,-1.3065645215509114
000055.SH,20211215,-0.946913411088423
000055.SH,20211216,-2.3560645942351766
000055.SH,20211217,-2.978669540130632
000055.SH,20211220,-1.8885631126207734
000055.SH,20211221,-1.8383029846774268
000055.SH,20211222,-0.9798185754376451
000055.SH,20211223,-0.060251590053129286
000056.SH,20210303,-3.120735789468206
000056.SH,20210304,-2.69041452101288
000056.SH,20210305,-5.153116265104631
000056.SH,20210308,-6.7510724264092765
000056.SH,20210309,-6.489756929902966
000056.SH,20210310,-1.6655800008959665
000056.SH,20210311,-0.3532039287038521
000056.SH,20210312,-0.7922391028968236
000056.SH,20210315,0.2097344145538329
000056.SH,20210316,-0.3134956940562026
000056.SH,20210317,0.10173517389814694
000056.SH,20210318,-2.184389173717725
000056.SH,20210319,-1.1742356422075195
000056.SH,20210322,-1.8665692933999465
000056.SH,20210323,-3.378537084305913
000056.SH,20210324,-3.613131682207095
000056.SH,20210325,-0.95952713101212
000056.SH,20210326,-0.30083626116132883
000056.SH,20210329,0.4319964391515715
000056.SH,20210330,-0.8513207494532872
000056.SH,20210331,-0.15552914265353576
000056.SH,20210401,0.5141401621595812
000056.SH,20210402,-0.4512695227567854
000056.SH,20210406,-0.9599018107158064
000056.SH,20210407,-0.6213077401569994
000056.SH,20210408,-1.863789176895971
000056.SH,20210409,-2.8337836803208973
000056.SH,20210412,-3.0287573015611287
000056.SH,20210413,-2.5101704697196423
000056.SH,20210414,-3.352252197499047
000056.SH,20210415,-1.3579468344583372
000056.SH,20210416,1.3805105067333099
000056.SH,20210419,-0.02022705044219793
000056.SH,20210420,0.17158173853540512
000056.SH,20210421,-0.5007668239202461
000056.SH,20210422,0.02245376143253632
000056.SH,20210423,-1.3058205219175911
000056.SH,20210426,-1.2957146031006277
000056.SH,20210427,-1.295802480655554
000056.SH,20210428,-0.021282346030333254
000056.SH,20210429,-1.4275788687074968
000056.SH,20210430,-1.4584386923177748
000056.SH,20210506,-1.6309790532821709
000056.SH,20210507,-1.6968772775619383
000056.SH,20210510,-1.0501765396408629
000056.SH,20210511,0.48847135252677704
000056.SH,20210512,-0.9421226529002588
000056.SH,20210513,1.504361805443108
000056.SH,20210514,0.6174008977109046
000056.SH,20210517,0.15352113884029925
000056.SH,20210518,-0.9141918417788192
000056.SH,20210519,-0.6167414724897168
000056.SH,20210520,-1.784670790218185
000056.SH,20210521,-1.4181785613555775
000056.SH,20210524,2.2358076475565447
000056.SH,20210525,0.6494842310764519
000056.SH,20210526,-0.04123652149440807
000056.SH,20210527,0.14653815164641232
000056.SH,20210528,-0.15925370856289
000056.SH,20210531,-0.4775171638583374
000056.SH,20210601,-1.206574222413591
000056.SH,20210602,-1.5028277463278723
000056.SH,20210603,-0.9876870939464876
000056.SH,20210604,-0.8048539098102018
000056.SH,20210607,-1.2455789034784357
000056.SH,20210608,-0.6114692613394771
000056.SH,20210609,-0.3871132427862397
000056.SH,20210610,-1.5336036741887156
000056.SH,20210611,-2.7900820552597065
000056.SH,20210615,-2.7912727335674017
000056.SH,20210616,-3.046708766910248
000056.SH,20210617,-3.6964964908649938
000056.SH,20210618,-3.333588454832284
000056.SH,20210621,-1.3687683658339589
000056.SH,20210622,-1.1504544587662593
000056.SH,20210623,-0.5304171258112721
000056.SH,20210624,1.6761584203892677
000056.SH,20210625,-0.5871961958935826
000056.SH,20210628,-1.8461290146654437
000056.SH,20210629,-1.4673797054427669
000056.SH,20210630,-0.9743546256152376
000056.SH,20210701,-3.4948446653390794
000056.SH,20210702,-2.663099863589122
000056.SH,20210705,-1.729968041313588
000056.SH,20210706,-1.5110260492422989
000056.SH,20210707,-2.8279489998067726
000056.SH,20210708,-1.6995482545935667
000056.SH,20210709,-1.1436583361831243
000056.SH,20210712,-0.67265653838123
000056.SH,20210713,-1.9710367065768684
000056.SH,20210714,0.3645336307657049
000056.SH,20210715,-0.9463487658509044
000056.SH,20210716,-0.5554007326769744
000056.SH,20210719,-1.1635385149875836
000056.SH,20210720,-1.2527521590496224
000056.SH,20210721,-0.7706693811737598
000056.SH,20210722,-0.8340452031926484
000056.SH,20210723,-3.833386587719764
000056.SH,20210726,-6.393696969261295
000056.SH,20210727,-6.331213322307551
000056.SH,20210728,-5.787763252900784
000056.SH,20210729,-6.336300055943547
000056.SH,20210730,-1.1171080484500822
000056.SH,20210802,-0.10773114085717103
000056.SH,20210803,-0.2596159343683573
000056.SH,20210804,-0.7610611928823734
000056.SH,20210805,-0.8491456298212877
000056.SH,20210806,0.8527629548882698
000056.SH,20210809,1.6903228515286537
000056.SH,20210810,0.07233937169976051
000056.SH,20210811,-0.5423744271948561
000056.SH,20210812,-0.4513870850759293
000056.SH,20210813,-0.4140700807995125
000056.SH,20210816,-2.166140180641701
000056.SH,20210817,0.019836142604405717
000056.SH,20210818,-1.3114308926022151
000056.SH,20210819,-2.628556760490968
000056.SH,20210820,-1.6154523885452885
000056.SH,20210823,-0.3978132296948139
000056.SH,20210824,-0.24640371078577986
000056.SH,20210825,-1.3819817426157672
000056.SH,20210826,-0.9941351725491152
000056.SH,20210827,-1.428240055362643
000056.SH,20210830,0.029985030086748517
000056.SH,20210831,2.3582742871421933
000056.SH,20210901,0.6560112026918306
000056.SH,20210902,-0.3343598732413485
000056.SH,20210903,0.6530109648757706
000056.SH,20210906,1.755498172568202
000056.SH,20210907,-0.4375978724649559
000056.SH,20210908,-0.1498312148549365
000056.SH,20210909,0.9841848089087007
000056.SH,20210910,0.5943477359114474
000056.SH,20210913,-2.4130973538376854
000056.SH,20210914,-3.5644166486784394
000056.SH,20210915,-4.396936445810288
000056.SH,20210916,-3.8432217829148456
000056.SH,20210917,-4.428491631669315
000056.SH,20210922,-1.852913760447436
000056.SH,20210923,-1.3336082523633652
000056.SH,20210924,-1.145204418440661
000056.SH,20210927,-0.4308186683218247
000056.SH,20210928,-0.9353400628238708
000056.SH,20210929,-0.7093482492603508
000056.SH,20210930,0.6694498371691155
000056.SH,20211008,0.7469027345745772
000056.SH,20211011,-1.0237119083730646
000056.SH,20211012,-0.4907115260850219
000056.SH,20211013,-0.8493306743343868
000056.SH,20211014,-0.4429154709278175
000056.SH,20211015,-1.3596510445789574
000056.SH,20211018,-0.17096586061052982
000056.SH,20211019,-0.6563906798046995
000056.SH,20211020,0.2853630256669398
000056.SH,20211021,0.3850058996605872
000056.SH,20211022,0.4102572988041408
000056.SH,20211025,-0.2943806442629304
000056.SH,20211026,-1.8091279969022331
000056.SH,20211027,-2.5545423846533817
000056.SH,20211028,-2.1396661161559165
000056.SH,20211029,-2.730512491065472
000056.SH,20211101,-4.042652375066681
000056.SH,20211102,-2.790812146438751
000056.SH,20211103,-1.941829287158361
000056.SH,20211104,-2.4223089096124206
000056.SH,20211105,-1.4858312589789775
000056.SH,20211108,-0.4076752065141418
000056.SH,20211109,-1.1632592304480078
000056.SH,20211110,0.6601442851710059
000056.SH,20211111,-0.23410679441501575
000056.SH,20211112,-0.3319393836588249
000056.SH,20211115,-0.6224101222531006
000056.SH,20211116,-0.8679220346465724
000056.SH,20211117,-1.4317599701531638
000056.SH,20211118,-0.05532731862208747
000056.SH,20211119,-0.2128386143327008
000056.SH,20211122,0.14085835341377584
000056.SH,20211123,0.3573409072178464
000056.SH,20211124,-0.1041002353294139
000056.SH,20211125,-1.0172903120588703
000056.SH,20211126,-1.3845091949980604
000056.SH,20211129,-1.7926649817059044
000056.SH,20211130,-1.2891740789836224
000056.SH,20211201,-0.4166200551670845
000056.SH,20211202,0.8890525710750833
000056.SH,20211203,0.41274383493141104
000056.SH,20211206,0.6491452696765246
000056.SH,20211207,1.0352177117543708
000056.SH,20211208,1.2024555351820532
000056.SH,20211209,-0.4173458301266805
000056.SH,20211210,0.2042046209720801
000056.SH,20211213,-0.7532494100609075
000056.SH,20211214,-1.0532022848197455
000056.SH,20211215,-0.3925197455078033
000056.SH,20211216,-1.5636701398302877
000056.SH,20211217,-2.090839104070864
000056.SH,20211220,-1.1351437889195242
000056.SH,20211221,-1.6343723350718395
000056.SH,20211222,-0.7287432414073327
000056.SH,20211223,-0.1086967957736242
000057.SH,20210303,-4.204004189330543
000057.SH,20210304,-3.852092815465063
000057.SH,20210305,-7.554290913113206
000057.SH,20210308,-9.64407116326178
000057.SH,20210309,-8.909087771951613
000057.SH,20210310,-2.867817611390542
000057.SH,20210311,-2.7107201734744373
000057.SH,20210312,-2.94255453402065
000057.SH,20210315,-2.0053468777465517
000057.SH,20210316,-1.5662050088070103
000057.SH,20210317,-0.727090627259899
000057.SH,20210318,-2.9896413656854763
000057.SH,20210319,-1.984925311968428
000057.SH,20210322,-2.6857121251733513
000057.SH,20210323,-4.101341555130237
000057.SH,20210324,-3.644768056842509
000057.SH,20210325,0.550544238754982
000057.SH,20210326,0.2376219052956353
000057.SH,20210329,1.350750268681895
000057.SH,20210330,-1.0523629903232756
000057.SH,20210331,0.463751877810236
000057.SH,20210401,1.5104256787632375
000057.SH,20210402,-0.329659032465498
000057.SH,20210406,-1.1626304672925405
000057.SH,20210407,-0.6349647202043345
000057.SH,20210408,-2.3642575241340653
000057.SH,20210409,-4.010616984275669
000057.SH,20210412,-3.743814053793656
000057.SH,20210413,-2.8878477076273263
000057.SH,20210414,-3.641009690358853
000057.SH,20210415,-1.5380758633275378
000057.SH,20210416,1.4483371088789383
000057.SH,20210419,0.05211777117578114
000057.SH,20210420,-0.004619208356207328
000057.SH,20210421,-0.4495647220343001
000057.SH,20210422,0.710026794454479
000057.SH,20210423,-1.460747614101079
000057.SH,20210426,-0.9010598701243726
000057.SH,20210427,-0.4899540620585836
000057.SH,20210428,-0.03592098578712672
000057.SH,20210429,-0.7260433623053271
000057.SH,20210430,-2.1028001953778714
000057.SH,20210506,-3.8634346167232914
000057.SH,20210507,-4.218580375203255
000057.SH,20210510,-3.2406783493289923
000057.SH,20210511,-2.2147844427602394
000057.SH,20210512,-1.6747708363626133
000057.SH,20210513,1.2596092494823423
000057.SH,20210514,1.5679744272550398
000057.SH,20210517,0.15219798839837248
000057.SH,20210518,-0.5346467008246548
000057.SH,20210519,-0.2731959394814345
000057.SH,20210520,-1.0994846124732756
000057.SH,20210521,-0.6774553271766967
000057.SH,20210524,2.5506270823737323
000057.SH,20210525,-0.008258829638832663
000057.SH,20210526,0.6988566118828083
000057.SH,20210527,-0.6302104482345653
000057.SH,20210528,-0.1045623964806777
000057.SH,20210531,0.42373219386522265
000057.SH,20210601,-1.0056121921215473
000057.SH,20210602,-1.789760513859047
000057.SH,20210603,-1.3971810685124848
000057.SH,20210604,-1.3294609383271812
000057.SH,20210607,-2.537267561204932
000057.SH,20210608,-0.9335679669938782
000057.SH,20210609,0.6155474149359458
000057.SH,20210610,-1.06153603990879
000057.SH,20210611,-1.9546971636447088
000057.SH,20210615,-3.8149887911356015
000057.SH,20210616,-3.075284621648203
000057.SH,20210617,-3.4784636268911138
000057.SH,20210618,-2.4744932190305766
000057.SH,20210621,-0.7048357452343249
000057.SH,20210622,0.01138069930324475
000057.SH,20210623,0.4307009546168133
000057.SH,20210624,1.6429445379961969
000057.SH,20210625,0.311593236729694
000057.SH,20210628,-0.6299783692432638
000057.SH,20210629,-0.12032225438565385
000057.SH,20210630,0.31515645775887685
000057.SH,20210701,-3.4815158101800487
000057.SH,20210702,-3.607697968737504
000057.SH,20210705,-3.913981381980096
000057.SH,20210706,-2.7304067657026687
000057.SH,20210707,-3.366392561224465
000057.SH,20210708,-1.391299741390174
000057.SH,20210709,-0.4151798295423385
000057.SH,20210712,0.08635190462717493
000057.SH,20210713,-1.0025139881514065
000057.SH,20210714,0.6600348194432052
000057.SH,20210715,-1.5906040861347348
000057.SH,20210716,-1.0789489892541269
000057.SH,20210719,-0.8205108926510742
000057.SH,20210720,-0.052958597446728914
000057.SH,20210721,-0.477057619338424
000057.SH,20210722,-1.8936335084988638
000057.SH,20210723,-5.5026470129693
000057.SH,20210726,-8.810334843607752
000057.SH,20210727,-8.257344594977118
000057.SH,20210728,-6.060505608293669
000057.SH,20210729,-6.089941815006387
000057.SH,20210730,0.22726996078573303
000057.SH,20210802,0.1985884113979612
000057.SH,20210803,0.9105673669697651
000057.SH,20210804,-0.20118705650607588
000057.SH,20210805,-1.3949972665552923
000057.SH,20210806,-0.2510421401835584
000057.SH,20210809,1.616322003930451
000057.SH,20210810,-0.9458292751933878
000057.SH,20210811,-2.2816279561119344
000057.SH,20210812,-2.749623150921314
000057.SH,20210813,-2.8241988940780742
000057.SH,20210816,-5.251624376983892
000057.SH,20210817,-3.766471056168751
000057.SH,20210818,-3.305653766954722
000057.SH,20210819,-5.278155953456651
000057.SH,20210820,-3.8346952975318773
000057.SH,20210823,-0.6591251013021535
000057.SH,20210824,0.07803291699991598
000057.SH,20210825,-2.4295306650942403
000057.SH,20210826,-1.4742554188680883
000057.SH,20210827,-1.3140961550792287
000057.SH,20210830,-2.5258740373121875
000057.SH,20210831,-1.2786743443886461
000057.SH,20210901,0.18653333970390035
000057.SH,20210902,-0.38118574677925743
000057.SH,20210903,1.2022054876797812
000057.SH,20210906,1.058318762539313
000057.SH,20210907,-1.3154928805859891
000057.SH,20210908,-1.3448951002074487
000057.SH,20210909,-0.3677344062369137
000057.SH,20210910,-1.168934557873461
000057.SH,20210913,-2.172675609876242
000057.SH,20210914,-2.81155521434141
000057.SH,20210915,-3.5475908025222576
000057.SH,20210916,-2.4952981281572804
000057.SH,20210917,-2.2982950582607216
000057.SH,20210922,-0.7885702890244551
000057.SH,20210923,0.7232173654939709
000057.SH,20210924,1.3396513707646824
000057.SH,20210927,-0.3771869559425528
000057.SH,20210928,-1.523975203679234
000057.SH,20210929,-0.5653001376830141
000057.SH,20210930,0.5166585395239489
000057.SH,20211008,-0.3106971966831794
000057.SH,20211011,-0.9672302888571912
000057.SH,20211012,0.8719362186436057
000057.SH,20211013,-0.6820230004168515
000057.SH,20211014,-0.4451202316261415
000057.SH,20211015,-2.290524763766204
000057.SH,20211018,-1.2461131606636608
000057.SH,20211019,-1.124067470620126
000057.SH,20211020,-0.4023349889634337
000057.SH,20211021,0.5964957071435472
000057.SH,20211022,0.28498477986444365
000057.SH,20211025,-0.6937881739642499
000057.SH,20211026,-1.7370212498513182
000057.SH,20211027,-2.1661051617833498
000057.SH,20211028,-1.0251857345851203
000057.SH,20211029,-1.831399542107329
000057.SH,20211101,-1.53150649180083
000057.SH,20211102,-1.974845458397212
000057.SH,20211103,-0.974990524285644
000057.SH,20211104,-1.5053165980772862
000057.SH,20211105,-0.7313525751671158
000057.SH,20211108,-0.5880098840772974
000057.SH,20211109,-1.0103771117791935
000057.SH,20211110,0.3298122079987346
000057.SH,20211111,-0.09840952006100924
000057.SH,20211112,-0.2986873016545036
000057.SH,20211115,0.2203320490201343
000057.SH,20211116,0.14411708584363056
000057.SH,20211117,-1.0719043388178844
000057.SH,20211118,0.018495833460506143
000057.SH,20211119,0.41793494538320497
000057.SH,20211122,0.456360004431272
000057.SH,20211123,0.22662957482879
000057.SH,20211124,-0.20659637106713702
000057.SH,20211125,-0.7603344512605821
000057.SH,20211126,-0.6375332207986336
000057.SH,20211129,-1.090296926145627
000057.SH,20211130,-1.1075712380804723
000057.SH,20211201,-0.8136612762269541
000057.SH,20211202,0.4903133336149026
000057.SH,20211203,-0.3738744148211865
000057.SH,20211206,0.28041981418265943
000057.SH,20211207,1.8023161768648648
000057.SH,20211208,1.4737926157016539
000057.SH,20211209,-0.22929416683793225
000057.SH,20211210,0.5819830235336164
000057.SH,20211213,-0.4581783301651087
000057.SH,20211214,-1.7373823964184834
000057.SH,20211215,-1.5313137832754806
000057.SH,20211216,-3.5863195885867096
000057.SH,20211217,-4.908099222216416
000057.SH,20211220,-4.0008164755241635
000057.SH,20211221,-2.9839471044590185
000057.SH,20211222,-2.0831313391595105
000057.SH,20211223,-0.11639486615918684
000058.SH,20210303,-1.5884103585773013
000058.SH,20210304,-1.8051816021641158
000058.SH,20210305,-2.8118839289778426
000058.SH,20210308,-3.910406963448898
000058.SH,20210309,-4.602852430934309
000058.SH,20210310,-0.9582054436790324
000058.SH,20210311,1.1743023494449791
000058.SH,20210312,0.13915758368786346
000058.SH,20210315,0.8372941936782681
000058.SH,20210316,-1.5012802273838914
000058.SH,20210317,-1.463942097970397
000058.SH,20210318,-3.719715108536031
000058.SH,20210319,-2.320570166161247
000058.SH,20210322,-3.2281144816332685
000058.SH,20210323,-3.538710075622658
000058.SH,20210324,-3.811064425863448
000058.SH,20210325,-1.9256311756761624
000058.SH,20210326,-1.6767187794224276
000058.SH,20210329,-0.31477760950680944
000058.SH,20210330,0.1405849738466226
000058.SH,20210331,0.3311194921289035
000058.SH,20210401,-0.7784241766088867
000058.SH,20210402,-0.6023099934616677
000058.SH,20210406,-0.6042100617591989
000058.SH,20210407,-0.8176401874469694
000058.SH,20210408,-1.4594063230775731
000058.SH,20210409,-1.1635811036723525
000058.SH,20210412,-1.9337797522191018
000058.SH,20210413,-2.1231912629418312
000058.SH,20210414,-2.6982534141225343
000058.SH,20210415,-1.2953777004769915
000058.SH,20210416,0.1211663733578898
000058.SH,20210419,-0.2898780397504561
000058.SH,20210420,-0.22291874635517345
000058.SH,20210421,-0.7344664157308897
000058.SH,20210422,-0.6679906513923455
000058.SH,20210423,-1.7005930246856729
000058.SH,20210426,-1.3627000893177628
000058.SH,20210427,-1.2399799001148908
000058.SH,20210428,0.7223443893321924
000058.SH,20210429,-1.4743273199776885
000058.SH,20210430,-0.8246343558132405
000058.SH,20210506,-0.3345691335004425
000058.SH,20210507,-0.1996128565292006
000058.SH,20210510,-0.4456049398650409
000058.SH,20210511,-0.028514152035132943
000058.SH,20210512,-1.0689673589870652
000058.SH,20210513,0.4443455358806508
000058.SH,20210514,0.3248598081984797
000058.SH,20210517,0.1738894992513412
000058.SH,20210518,-1.1345960362295822
000058.SH,20210519,-1.1551698574823863
000058.SH,20210520,-1.7727536903953816
000058.SH,20210521,-1.9244482910783112
000058.SH,20210524,0.6992935788349013
000058.SH,20210525,0.4581842880935205
000058.SH,20210526,-0.19927243385135746
000058.SH,20210527,-0.0838778781981506
000058.SH,20210528,-0.549498548229053
000058.SH,20210531,-0.9349304510752922
000058.SH,20210601,-1.0940968784263023
000058.SH,20210602,-1.567020053854121
000058.SH,20210603,-1.2807075899023086
000058.SH,20210604,-1.091009821208431
000058.SH,20210607,-0.7784509500249794
000058.SH,20210608,-0.4412563460933152
000058.SH,20210609,-0.12758787415098974
000058.SH,20210610,-0.4119374060082857
000058.SH,20210611,-1.9370805379817635
000058.SH,20210615,-1.8145399451420272
000058.SH,20210616,-2.469203564489459
000058.SH,20210617,-3.244017373816125
000058.SH,20210618,-3.8572157002867535
000058.SH,20210621,-1.3373386688672404
000058.SH,20210622,-0.9944907850333364
000058.SH,20210623,0.04532631365014232
000058.SH,20210624,1.4414245912721897
000058.SH,20210625,-1.030296810208982
000058.SH,20210628,-2.2798770757708082
000058.SH,20210629,-1.8592688985989536
000058.SH,20210630,-1.1857222227586235
000058.SH,20210701,-3.1334330563950368
000058.SH,20210702,-2.2428677365307887
000058.SH,20210705,-1.2258979753334318
000058.SH,20210706,-1.3838591225801489
000058.SH,20210707,-3.415765957036152
000058.SH,20210708,-2.761485642153465
000058.SH,20210709,-2.8765179278898136
000058.SH,20210712,-2.3282637220485776
000058.SH,20210713,-3.614511358927184
000058.SH,20210714,0.07010465314546056
000058.SH,20210715,-0.2761633606849902
000058.SH,20210716,-0.4516978590013322
000058.SH,20210719,-1.348268996602715
000058.SH,20210720,-1.8012823471444437
000058.SH,20210721,-0.7026522081748724
000058.SH,20210722,-0.8265041005684164
000058.SH,20210723,-3.5138664090144505
000058.SH,20210726,-5.863510729285964
000058.SH,20210727,-5.641107682858692
000058.SH,20210728,-5.6753840619889875
000058.SH,20210729,-5.536987466887194
000058.SH,20210730,-1.0516055315888129
000058.SH,20210802,-0.06266195869390337
000058.SH,20210803,-0.18856632259321304
000058.SH,20210804,-0.3999906813383575
000058.SH,20210805,-0.018592673551599645
000058.SH,20210806,1.8183576951461795
000058.SH,20210809,0.914801069924852
000058.SH,20210810,1.0424247561360562
000058.SH,20210811,0.018131036010229636
000058.SH,20210812,-0.0885748083421072
000058.SH,20210813,0.14894499382740833
000058.SH,20210816,-1.0412562871955422
000058.SH,20210817,1.569568489766587
000058.SH,20210818,-1.7036743864056136
000058.SH,20210819,-2.2628364144414626
000058.SH,20210820,-1.6747061256980316
000058.SH,20210823,-1.0788277596700546
000058.SH,20210824,-1.032339295962847
000058.SH,20210825,-0.7973491491814311
000058.SH,20210826,0.3246002846291865
000058.SH,20210827,-0.6002962049968178
000058.SH,20210830,1.1101276233924169
000058.SH,20210831,2.22090189183149
000058.SH,20210901,1.628360998928206
000058.SH,20210902,-0.18837012881349
000058.SH,20210903,0.31865110326834417
000058.SH,20210906,2.0760396496108524
000058.SH,20210907,0.1830098917589245
000058.SH,20210908,0.6016055566172512
000058.SH,20210909,0.5305050450073361
000058.SH,20210910,0.9466091552499364
000058.SH,20210913,-2.7096294794196463
000058.SH,20210914,-3.405314794047962
000058.SH,20210915,-4.633277171018289
000058.SH,20210916,-4.897152940772616
000058.SH,20210917,-4.5070223685120645
